# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Jun 28 02:49:43 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.0015467 -1.00000 10.07918 0.8336400390 2.4299453587    0.757  3.334  3.5794  0.253    3  0.000  0.505    93.10    50.18    32.22    25.77    20.95  1 -2.31e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.564 -5.248 -6.116 -6.310
0.0015467 -1.00000 10.07918 0.8336414099 2.4299457948    0.756  3.341  3.5787  0.242    3  0.000  0.505    95.28    51.16    32.82    26.26    21.35  1 -2.39e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.583 -5.268 -6.138 -6.333
0.0015467 -1.00000 10.07918 0.8336414099 2.4299457948    0.756  1.726  3.7331  2.475    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.454 -0.762 -1.161 -1.223
0.0015467 -1.00000 10.07918 0.8336933255 2.4299623085    0.756  1.742  3.7319  2.454    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.414 -0.808 -1.210 -1.272
0.0015467 -1.00000 10.07918 0.8337424397 2.4299779290    0.756  1.745  3.7318  2.450    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.407 -0.816 -1.218 -1.280
0.0015467 -1.00000 10.07918 0.8337910771 2.4299933957    0.756  1.747  3.7319  2.449    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.403 -0.819 -1.221 -1.283
0.0015467 -1.00000 10.07918 0.8338413239 2.4300093720    0.756  1.747  3.7323  2.450    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.402 -0.818 -1.219 -1.282
0.0015467 -1.00000 10.07918 0.8338914514 2.4300253081    0.756  1.747  3.7328  2.453    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.403 -0.815 -1.214 -1.277
0.0015467 -1.00000 10.07918 0.8339421749 2.4300414315    0.756  1.746  3.7335  2.457    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.406 -0.810 -1.207 -1.269
0.0015467 -1.00000 10.07918 0.8339924812 2.4300574201    0.756  1.744  3.7342  2.461    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.409 -0.803 -1.199 -1.260
0.0015467 -1.00000 10.07918 0.8340433836 2.4300735959    0.756  1.743  3.7350  2.466    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.413 -0.796 -1.190 -1.251
0.0015467 -1.00000 10.07918 0.8340952396 2.4300900723    0.756  1.741  3.7358  2.470    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.417 -0.789 -1.181 -1.242
0.0015467 -1.00000 10.07918 0.8341480494 2.4301068494    0.756  1.740  3.7365  2.475    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.420 -0.783 -1.173 -1.233
0.0015467 -1.00000 10.07918 0.8341957927 2.4301220148    0.756  1.739  3.7371  2.478    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.423 -0.777 -1.166 -1.226
0.0015467 -1.00000 10.07918 0.8342489600 2.4301389008    0.756  1.738  3.7378  2.482    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.425 -0.772 -1.159 -1.219
0.0015467 -1.00000 10.07918 0.8343003392 2.4301552165    0.756  1.737  3.7383  2.485    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.427 -0.768 -1.153 -1.213
0.0015467 -1.00000 10.07918 0.8343504667 2.4301711325    0.757  1.737  3.7387  2.487    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 -0.765 -1.149 -1.209
0.0015467 -1.00000 10.07918 0.8343560696 2.4301729114    0.757  1.736  3.7388  2.488    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 -0.764 -1.149 -1.208
0.0015467 -1.00000 10.07918 0.8344008327 2.4301871220    0.757  1.736  3.7391  2.489    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 -0.762 -1.146 -1.205
0.0015467 -1.00000 10.07918 0.8344483376 2.4302022012    0.757  1.736  3.7394  2.490    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.430 -0.761 -1.144 -1.203
0.0015467 -1.00000 10.07918 0.8344985843 2.4302181486    0.757  1.736  3.7395  2.491    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 -0.761 -1.143 -1.203
0.0015467 -1.00000 10.07918 0.8345457911 2.4302331291    0.757  1.737  3.7396  2.490    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.427 -0.762 -1.144 -1.204
0.0015467 -1.00000 10.07918 0.8346000910 2.4302503581    0.757  1.738  3.7396  2.489    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.425 -0.765 -1.147 -1.207
0.0015467 -1.00000 10.07918 0.8346500397 2.4302662043    0.757  1.739  3.7394  2.487    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.422 -0.769 -1.152 -1.211
0.0015467 -1.00000 10.07918 0.8346990943 2.4302817646    0.757  1.741  3.7391  2.484    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.417 -0.774 -1.158 -1.217
0.0015467 -1.00000 10.07918 0.8347226381 2.4302892321    0.757  1.742  3.7390  2.483    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.415 -0.778 -1.161 -1.221
0.0015467 -1.00000 10.07918 0.8347440958 2.4302960375    0.757  1.743  3.7388  2.481    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.412 -0.781 -1.165 -1.225
0.0015467 -1.00000 10.07918 0.8347889781 2.4303102708    0.757  1.745  3.7383  2.477    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.406 -0.789 -1.174 -1.234
0.0015467 -1.00000 10.07918 0.8348339796 2.4303245401    0.757  1.748  3.7378  2.472    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.399 -0.798 -1.185 -1.245
0.0015467 -1.00000 10.07918 0.8348793387 2.4303389211    0.757  1.751  3.7372  2.466    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.391 -0.809 -1.197 -1.257
0.0015467 -1.00000 10.07918 0.8349251747 2.4303534513    0.757  1.755  3.7365  2.460    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.382 -0.821 -1.211 -1.271
0.0015467 -1.00000 10.07918 0.8349692225 2.4303674130    0.757  1.759  3.7358  2.454    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.373 -0.833 -1.225 -1.286
0.0015467 -1.00000 10.07918 0.8350135088 2.4303814486    0.757  1.764  3.7350  2.445    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.360 -0.849 -1.243 -1.304
0.0015467 -1.00000 10.07918 0.8350581527 2.4303955958    0.757  1.769  3.7342  2.437    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.348 -0.865 -1.260 -1.322
0.0015467 -1.00000 10.07918 0.8351025581 2.4304096657    0.757  1.775  3.7331  2.426    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.332 -0.886 -1.284 -1.346
0.0015467 -1.00000 10.07918 0.8351480365 2.4304240738    0.757  1.784  3.7316  2.412    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.310 -0.914 -1.316 -1.379
0.0015467 -1.00000 10.07918 0.8351922035 2.4304380647    0.757  1.790  3.7305  2.401    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.294 -0.934 -1.339 -1.402
0.0015467 -1.00000 10.07918 0.8352389932 2.4304528845    0.758  1.806  3.7282  2.376    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.255 -0.984 -1.394 -1.458
0.0015467 -1.00000 10.07918 0.8352835774 2.4304670040    0.758  1.831  3.7246  2.337    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.192 -1.062 -1.481 -1.546
0.0015467 -1.00000 10.07918 0.8353166580 2.4304774793    0.758  1.867  3.7199  2.282    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.103 -1.170 -1.601 -1.668
0.0015467 -1.00000 10.07918 0.8353327513 2.4304825750    0.758  1.903  3.7152  2.227    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.012 -1.280 -1.724 -1.793
0.0015467 -1.00000 10.07918 0.8353396654 2.4304847642    0.758  1.938  3.7109  2.175    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 -0.076 -1.385 -1.841 -1.912
0.0015467 -1.00000 10.07918 0.8353431821 2.4304858777    0.758  1.975  3.7067  2.121    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 -0.167 -1.493 -1.960 -2.033
0.0015467 -1.00000 10.07918 0.8353448510 2.4304864061    0.758  2.009  3.7028  2.072    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 -0.251 -1.592 -2.070 -2.144
0.0015467 -1.00000 10.07918 0.8353459239 2.4304867458    0.758  2.040  3.6995  2.027    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 -0.330 -1.684 -2.171 -2.247
0.0015467 -1.00000 10.07918 0.8353461623 2.4304868213    0.758  2.050  3.6985  2.014    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.354 -1.711 -2.201 -2.277
0.0015467 -1.00000 10.07918 0.8353470564 2.4304871043    0.758  2.090  3.6946  1.958    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.455 -1.827 -2.328 -2.406
0.0015467 -1.00000 10.07918 0.8353478909 2.4304873685    0.758  2.128  3.6909  1.905    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.550 -1.936 -2.448 -2.528
0.0015467 -1.00000 10.07918 0.8353486061 2.4304875950    0.757  2.162  3.6876  1.858    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.636 -2.034 -2.557 -2.638
0.0015467 -1.00000 10.07918 0.8353495002 2.4304878781    0.757  2.191  3.6849  1.817    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.709 -2.118 -2.650 -2.732
0.0015467 -1.00000 10.07918 0.8353508711 2.4304883121    0.757  2.209  3.6834  1.794    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.753 -2.168 -2.704 -2.787
0.0015467 -1.00000 10.07918 0.8353526592 2.4304888783    0.757  2.181  3.6860  1.832    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.682 -2.087 -2.615 -2.697
0.0015467 -1.00000 10.07918 0.8353548646 2.4304895765    0.757  2.156  3.6883  1.866    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.621 -2.017 -2.538 -2.618
0.0015467 -1.00000 10.07918 0.8353632689 2.4304922374    0.756  2.132  3.6906  1.899    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.559 -1.947 -2.459 -2.539
0.0015467 -1.00000 10.07918 0.8353891969 2.4305004460    0.754  2.164  3.6874  1.853    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.641 -2.040 -2.564 -2.645
0.0015467 -1.00000 10.07918 0.8354055285 2.4305056162    0.752  2.203  3.6837  1.798    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.737 -2.151 -2.686 -2.768
0.0015467 -1.00000 10.07918 0.8354237676 2.4305113899    0.749  2.251  3.6792  1.731    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -3.29e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.857 -2.290 -2.837 -2.920
0.0015467 -1.00000 10.07918 0.8354403973 2.4305166540    0.746  2.295  3.6752  1.668    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -0.969 -2.417 -2.974 -3.059
0.0015467 -1.00000 10.07918 0.8354548216 2.4305212197    0.743  2.338  3.6714  1.609    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.229e-03 -1.074 -2.537 -3.103 -3.190
0.0015467 -1.00000 10.07918 0.8354675174 2.4305252381    0.739  2.379  3.6677  1.550    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-09      0.00 7.390e-01 2.578e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 3.217e-03 -1.178 -2.655 -3.230 -3.318
0.0015467 -1.00000 10.07918 0.8354786634 2.4305287660    0.734  2.420  3.6641  1.492    7  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -8.96e-09      0.00 7.390e-01 2.579e-01 2.698e-04 8.884e-05 7.035e-04 -1.000 3.143e-03 -1.280 -2.770 -3.354 -3.444
0.0015467 -1.00000 10.07918 0.8354885578 2.4305318975    0.729  2.460  3.6605  1.435    7  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-08      0.00 7.390e-01 2.579e-01 2.697e-04 8.885e-05 7.035e-04 -1.000 3.129e-03 -1.381 -2.884 -3.477 -3.570
0.0015467 -1.00000 10.07918 0.8354974389 2.4305347083    0.724  2.500  3.6570  1.377    7  0.000  0.512     8.42     6.50     4.57     3.55     2.87  3 -1.44e-08      0.00 7.390e-01 2.579e-01 2.694e-04 8.898e-05 7.035e-04 -1.000 3.117e-03 -1.481 -2.996 -3.598 -3.694
0.0015467 -1.00000 10.07918 0.8355054855 2.4305372549    0.717  2.540  3.6534  1.319    7  0.000  0.509     9.51     7.21     5.04     3.93     3.18  3 -1.84e-08      0.00 7.390e-01 2.580e-01 2.683e-04 8.961e-05 7.035e-04 -1.000 3.041e-03 -1.581 -3.107 -3.720 -3.819
0.0015467 -1.00000 10.07918 0.8355129361 2.4305396129    0.709  2.581  3.6485  1.254    7  0.000  0.505    10.88     8.08     5.62     4.39     3.55  2 -2.38e-08      0.00 7.390e-01 2.580e-01 2.660e-04 9.176e-05 7.035e-04 -1.000 3.029e-03 -1.681 -3.222 -3.851 -3.954
0.0015467 -1.00000 10.07918 0.8355182409 2.4305412917    0.702  2.611  3.6404  1.187    7  0.000  0.499    12.51     9.09     6.29     4.92     3.98  2  -2.9e-08      0.00 7.390e-01 2.580e-01 2.633e-04 9.476e-05 7.035e-04 -1.000 3.020e-03 -1.757 -3.317 -3.975 -4.086
0.0015467 -1.00000 10.07918 0.8355247378 2.4305433477    0.691  2.651  3.6369  1.127    7  0.000  0.491    14.17    10.10     6.96     5.45     4.41  2 -3.72e-08      0.00 7.390e-01 2.580e-01 2.593e-04 9.961e-05 7.035e-04 -1.000 2.993e-03 -1.856 -3.426 -4.095 -4.209
0.0015467 -1.00000 10.07918 0.8355310559 2.4305453472    0.678  2.690  3.6334  1.065    7  0.000  0.484    16.10    11.25     7.70     6.05     4.90  2 -4.87e-08      0.00 7.390e-01 2.581e-01 2.556e-04 1.041e-04 7.035e-04 -1.000 2.932e-03 -1.956 -3.534 -4.215 -4.333
0.0015467 -1.00000 10.07918 0.8355371356 2.4305472711    0.661  2.730  3.6301  1.001    7  0.000  0.478    18.35    12.54     8.55     6.73     5.45  2 -6.43e-08      0.00 7.389e-01 2.581e-01 2.523e-04 1.081e-04 7.035e-04 -1.000 2.992e-03 -2.055 -3.641 -4.334 -4.455
0.0015467 -1.00000 10.07918 0.8355430365 2.4305491384    0.638  2.770  3.6269  0.933    7  0.000  0.472    21.05    14.06     9.52     7.52     6.09  1 -8.78e-08      0.00 7.389e-01 2.581e-01 2.495e-04 1.116e-04 7.035e-04 -1.000 2.968e-03 -2.155 -3.750 -4.453 -4.578
0.0015467 -1.00000 10.07918 0.8355482221 2.4305507794    0.612  2.809  3.6247  0.866    7  0.000  0.467    24.03    15.67    10.55     8.36     6.77  1 -1.22e-07      0.00 7.389e-01 2.582e-01 2.469e-04 1.147e-04 7.035e-04 -1.000 2.901e-03 -2.252 -3.855 -4.563 -4.691
0.0015467 -1.00000 10.07918 0.8355530500 2.4305523072    0.577  2.849  3.6247  0.801    7  0.000  0.463    27.33    17.38    11.64     9.26     7.49  1 -1.74e-07      0.00 7.388e-01 2.582e-01 2.448e-04 1.173e-04 7.034e-04 -1.000 2.929e-03 -2.352 -3.958 -4.664 -4.793
0.0015467 -1.00000 10.07918 0.8355568051 2.4305534954    0.538  2.887  3.6332  0.766    7  0.000  0.460    29.04    18.17    12.12     9.67     7.82  1 -2.54e-07      0.00 7.388e-01 2.583e-01 2.430e-04 1.195e-04 7.034e-04 -1.000 2.899e-03 -2.448 -4.041 -4.713 -4.834
0.0015467 -1.00000 10.07918 0.8355582356 2.4305539481    0.508  2.905  3.6553  0.812    7  0.000  0.458    26.00    16.49    11.03     8.81     7.12  1 -2.91e-07      0.00 7.388e-01 2.583e-01 2.418e-04 1.210e-04 7.033e-04 -1.000 2.921e-03 -2.492 -4.037 -4.630 -4.730
0.0015467 -1.00000 10.07918 1.0965409279 2.4910964848    0.544 -9.999  3.5913  7.955    9  0.545  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.252e-01 2.732e-01 2.244e-04 1.654e-04 7.173e-04 -1.000 1.584e-03 29.767 28.066 27.548 27.373
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.0024432 -0.80000 10.07918 0.0899999961 1.0816895212    0.090 -3.270  3.4295  5.332    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-17      0.00 7.422e-01 2.552e-01 4.635e-04 1.250e-04 1.134e-03 -1.000 2.578e-03 12.945 10.770 10.393 10.225
0.0024432 -0.80000 10.07918 0.0922376364 1.1027851345    0.092 -3.218  3.4368  5.320    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-17      0.00 7.420e-01 2.554e-01 4.635e-04 1.250e-04 1.134e-03 -1.000 2.578e-03 12.815 10.661 10.266 10.094
0.0024432 -0.80000 10.07918 0.0994170159 1.1662180034    0.099 -3.060  3.4590  5.283    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-17      0.00 7.413e-01 2.561e-01 4.635e-04 1.250e-04 1.134e-03 -1.000 2.578e-03 12.419 10.334 9.886 9.700
0.0024432 -0.80000 10.07918 0.1026850715 1.1931521194    0.103 -3.010  3.4651  5.271    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-17      0.00 7.410e-01 2.564e-01 4.635e-04 1.250e-04 1.134e-03 -1.000 2.578e-03 12.295 10.229 9.768 9.579
0.0024432 -0.80000 10.07918 0.1182510555 1.3076784398    0.118 -2.793  3.4914  5.221    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-16      0.00 7.396e-01 2.578e-01 4.635e-04 1.250e-04 1.134e-03 -1.000 2.578e-03 11.753 9.771 9.267 9.065
0.0024432 -0.80000 10.07918 0.1370850801 1.4225139937    0.137 -2.609  3.5105  5.177    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-16      0.00 7.382e-01 2.592e-01 4.635e-04 1.250e-04 1.134e-03 -1.000 2.578e-03 11.293 9.372 8.847 8.640
0.0024432 -0.80000 10.07918 0.1559191197 1.5184766210    0.156 -2.468  3.5229  5.142    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-16      0.00 7.370e-01 2.604e-01 4.635e-04 1.250e-04 1.134e-03 -1.000 2.578e-03 10.941 9.058 8.523 8.316
0.0024432 -0.80000 10.07918 0.1935872138 1.6716587886    0.193 -2.253  3.5387  5.083    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-16      0.00 7.354e-01 2.620e-01 4.635e-04 1.251e-04 1.134e-03 -1.000 2.577e-03 10.402 8.566 8.021 7.813
